Class frequencies:
client,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28,class29,class30,class31,class32,class33,class34,class35,class36,class37,class38,class39,class40,class41,class42,class43,class44,class45,class46,class47,class48,class49,class50,class51,class52,class53,class54,class55,class56,class57,class58,class59,class60,class61,class62,class63,class64,class65,class66,class67,class68,class69,class70,class71,class72,class73,class74,class75,class76,class77,class78,class79,class80,class81,class82,class83,class84,class85,class86,class87,class88,class89,class90,class91,class92,class93,class94,class95,class96,class97,class98,class99,Amount
Client  10,0.004,0.024,0.00,0.032,0.002,0.006,0.00,0.008,0.012,0.002,0.024,0.008,0.028,0.002,0.002,0.00,0.004,0.00,0.008,0.002,0.004,0.006,0.018,0.004,0.002,0.012,0.034,0.026,0.00,0.002,0.022,0.002,0.004,0.026,0.006,0.008,0.002,0.012,0.020,0.022,0.002,0.010,0.004,0.024,0.002,0.002,0.004,0.006,0.004,0.006,0.002,0.002,0.010,0.006,0.010,0.002,0.024,0.002,0.004,0.018,0.012,0.00,0.010,0.006,0.024,0.002,0.006,0.006,0.002,0.026,0.014,0.024,0.00,0.022,0.008,0.008,0.024,0.006,0.002,0.006,0.004,0.008,0.018,0.024,0.026,0.004,0.002,0.024,0.006,0.018,0.002,0.028,0.004,0.004,0.020,0.008,0.024,0.00,0.028,0.00,502
Client  11,0.004,0.006,0.029,0.004,0.002,0.004,0.006,0.008,0.00,0.027,0.008,0.031,0.004,0.021,0.006,0.00,0.039,0.002,0.010,0.006,0.002,0.004,0.023,0.029,0.008,0.002,0.002,0.031,0.00,0.004,0.021,0.008,0.002,0.004,0.006,0.027,0.027,0.002,0.006,0.002,0.002,0.027,0.00,0.004,0.008,0.006,0.023,0.002,0.023,0.002,0.004,0.00,0.004,0.023,0.010,0.004,0.010,0.025,0.004,0.006,0.006,0.033,0.00,0.00,0.004,0.002,0.023,0.004,0.002,0.002,0.027,0.002,0.027,0.00,0.006,0.004,0.021,0.002,0.004,0.004,0.025,0.019,0.012,0.004,0.029,0.021,0.00,0.00,0.015,0.004,0.004,0.002,0.025,0.025,0.002,0.021,0.002,0.004,0.004,0.004,519
Client  12,0.00,0.002,0.017,0.008,0.004,0.006,0.036,0.004,0.006,0.006,0.009,0.030,0.021,0.019,0.025,0.004,0.013,0.004,0.021,0.006,0.008,0.021,0.013,0.006,0.006,0.008,0.028,0.006,0.021,0.008,0.006,0.004,0.008,0.004,0.009,0.004,0.030,0.017,0.019,0.006,0.025,0.027,0.023,0.004,0.00,0.002,0.021,0.009,0.00,0.006,0.004,0.00,0.004,0.002,0.009,0.004,0.002,0.002,0.032,0.008,0.008,0.004,0.002,0.017,0.006,0.004,0.002,0.004,0.006,0.011,0.013,0.006,0.004,0.00,0.004,0.021,0.00,0.008,0.019,0.002,0.004,0.002,0.002,0.002,0.004,0.004,0.002,0.015,0.008,0.019,0.009,0.002,0.015,0.004,0.004,0.006,0.032,0.021,0.025,0.034,528
Client  13,0.014,0.004,0.004,0.002,0.002,0.008,0.006,0.012,0.026,0.00,0.002,0.026,0.006,0.024,0.026,0.00,0.018,0.008,0.028,0.002,0.004,0.002,0.026,0.004,0.006,0.006,0.008,0.032,0.028,0.026,0.022,0.004,0.012,0.006,0.006,0.024,0.026,0.008,0.002,0.004,0.020,0.002,0.004,0.004,0.002,0.00,0.016,0.006,0.020,0.032,0.030,0.004,0.016,0.004,0.002,0.002,0.004,0.002,0.014,0.002,0.008,0.016,0.010,0.022,0.00,0.002,0.004,0.004,0.006,0.006,0.036,0.002,0.004,0.002,0.008,0.030,0.002,0.008,0.010,0.010,0.004,0.004,0.006,0.004,0.002,0.022,0.004,0.006,0.006,0.00,0.004,0.028,0.00,0.008,0.026,0.00,0.002,0.018,0.008,0.00,501
Client  14,0.00,0.002,0.008,0.002,0.038,0.025,0.006,0.004,0.004,0.009,0.026,0.004,0.028,0.00,0.026,0.008,0.019,0.030,0.004,0.036,0.006,0.00,0.004,0.028,0.002,0.015,0.004,0.026,0.026,0.004,0.017,0.002,0.002,0.026,0.008,0.009,0.008,0.008,0.008,0.008,0.004,0.006,0.026,0.011,0.004,0.006,0.004,0.002,0.023,0.006,0.006,0.004,0.021,0.008,0.008,0.009,0.017,0.036,0.006,0.002,0.00,0.002,0.002,0.002,0.023,0.006,0.021,0.004,0.004,0.00,0.004,0.00,0.026,0.002,0.002,0.025,0.002,0.013,0.015,0.004,0.00,0.015,0.006,0.009,0.004,0.004,0.028,0.019,0.021,0.00,0.009,0.002,0.011,0.008,0.002,0.006,0.00,0.006,0.002,0.002,530
Client  15,0.006,0.006,0.027,0.017,0.042,0.019,0.006,0.002,0.00,0.004,0.006,0.008,0.025,0.002,0.004,0.021,0.025,0.006,0.011,0.032,0.002,0.021,0.004,0.002,0.030,0.006,0.00,0.00,0.002,0.006,0.023,0.017,0.006,0.021,0.004,0.004,0.002,0.006,0.006,0.002,0.008,0.004,0.006,0.021,0.025,0.009,0.004,0.006,0.002,0.002,0.023,0.008,0.008,0.002,0.006,0.002,0.006,0.002,0.025,0.030,0.027,0.025,0.025,0.002,0.006,0.009,0.004,0.008,0.019,0.008,0.008,0.002,0.004,0.006,0.030,0.00,0.025,0.017,0.004,0.017,0.009,0.002,0.002,0.002,0.002,0.004,0.00,0.00,0.004,0.006,0.004,0.002,0.008,0.009,0.002,0.027,0.027,0.00,0.006,0.021,527
Client  16,0.006,0.006,0.006,0.030,0.012,0.022,0.002,0.022,0.026,0.026,0.008,0.004,0.002,0.006,0.004,0.00,0.028,0.004,0.004,0.00,0.004,0.008,0.004,0.00,0.002,0.006,0.002,0.020,0.008,0.004,0.022,0.004,0.00,0.016,0.035,0.008,0.002,0.028,0.016,0.022,0.024,0.008,0.016,0.016,0.006,0.004,0.024,0.00,0.026,0.004,0.006,0.026,0.006,0.002,0.026,0.004,0.004,0.00,0.004,0.00,0.008,0.00,0.008,0.022,0.010,0.006,0.004,0.010,0.002,0.024,0.004,0.002,0.006,0.002,0.002,0.002,0.008,0.014,0.037,0.00,0.002,0.020,0.016,0.004,0.004,0.004,0.004,0.004,0.004,0.00,0.006,0.035,0.00,0.010,0.00,0.012,0.002,0.028,0.010,0.016,492
Client  17,0.006,0.006,0.006,0.004,0.010,0.002,0.004,0.022,0.002,0.00,0.042,0.004,0.026,0.002,0.002,0.002,0.008,0.036,0.026,0.006,0.00,0.002,0.006,0.002,0.004,0.002,0.002,0.018,0.020,0.022,0.002,0.004,0.016,0.004,0.00,0.002,0.026,0.020,0.002,0.022,0.010,0.004,0.008,0.004,0.004,0.002,0.016,0.008,0.012,0.008,0.004,0.020,0.012,0.006,0.028,0.018,0.036,0.002,0.004,0.002,0.024,0.004,0.004,0.022,0.020,0.006,0.006,0.002,0.002,0.008,0.018,0.024,0.002,0.00,0.010,0.008,0.006,0.006,0.022,0.002,0.028,0.00,0.004,0.018,0.004,0.004,0.004,0.002,0.008,0.008,0.036,0.030,0.010,0.034,0.004,0.00,0.006,0.002,0.006,0.006,505
Client  18,0.002,0.014,0.002,0.006,0.006,0.031,0.010,0.002,0.012,0.004,0.008,0.002,0.004,0.010,0.002,0.019,0.006,0.006,0.019,0.033,0.008,0.006,0.019,0.002,0.002,0.008,0.006,0.021,0.035,0.025,0.018,0.014,0.016,0.004,0.008,0.006,0.002,0.008,0.002,0.008,0.004,0.006,0.006,0.021,0.00,0.023,0.014,0.008,0.033,0.029,0.004,0.016,0.018,0.004,0.002,0.002,0.006,0.002,0.004,0.002,0.002,0.00,0.027,0.004,0.00,0.002,0.004,0.002,0.010,0.004,0.023,0.014,0.006,0.002,0.004,0.002,0.027,0.002,0.002,0.016,0.006,0.00,0.006,0.025,0.00,0.004,0.025,0.006,0.019,0.002,0.00,0.023,0.006,0.021,0.002,0.033,0.023,0.00,0.023,0.008,514
Client  19,0.028,0.028,0.006,0.004,0.004,0.006,0.004,0.004,0.004,0.00,0.007,0.034,0.002,0.00,0.026,0.024,0.028,0.030,0.002,0.039,0.006,0.019,0.019,0.006,0.004,0.004,0.032,0.00,0.002,0.002,0.004,0.00,0.013,0.002,0.036,0.002,0.026,0.002,0.006,0.004,0.021,0.002,0.021,0.007,0.022,0.024,0.006,0.007,0.028,0.007,0.009,0.022,0.006,0.006,0.004,0.002,0.00,0.002,0.002,0.006,0.006,0.004,0.004,0.013,0.002,0.024,0.00,0.006,0.004,0.002,0.006,0.017,0.006,0.006,0.002,0.004,0.002,0.00,0.006,0.00,0.007,0.002,0.017,0.00,0.00,0.002,0.039,0.004,0.022,0.002,0.002,0.009,0.006,0.036,0.024,0.002,0.007,0.019,0.021,0.002,535
Client  20,0.012,0.022,0.00,0.004,0.040,0.018,0.004,0.014,0.002,0.008,0.006,0.028,0.004,0.016,0.010,0.002,0.004,0.002,0.026,0.00,0.018,0.026,0.004,0.004,0.010,0.024,0.002,0.002,0.002,0.002,0.006,0.004,0.002,0.030,0.034,0.004,0.00,0.002,0.018,0.012,0.024,0.002,0.002,0.004,0.004,0.030,0.004,0.002,0.032,0.006,0.018,0.006,0.018,0.002,0.004,0.00,0.004,0.002,0.034,0.006,0.004,0.016,0.008,0.004,0.020,0.004,0.008,0.024,0.026,0.002,0.008,0.018,0.00,0.004,0.004,0.006,0.026,0.00,0.002,0.004,0.006,0.002,0.00,0.006,0.006,0.022,0.004,0.004,0.006,0.018,0.004,0.002,0.026,0.010,0.00,0.006,0.020,0.026,0.006,0.004,499
Client  21,0.022,0.026,0.004,0.002,0.010,0.016,0.002,0.002,0.006,0.004,0.004,0.002,0.002,0.004,0.002,0.006,0.018,0.006,0.004,0.002,0.008,0.020,0.008,0.002,0.018,0.004,0.002,0.018,0.022,0.002,0.008,0.022,0.026,0.032,0.004,0.024,0.002,0.028,0.020,0.008,0.006,0.026,0.004,0.048,0.004,0.026,0.018,0.012,0.002,0.004,0.002,0.018,0.002,0.004,0.002,0.002,0.002,0.004,0.010,0.004,0.006,0.002,0.022,0.00,0.004,0.00,0.032,0.020,0.020,0.004,0.00,0.00,0.034,0.004,0.020,0.028,0.004,0.002,0.004,0.006,0.008,0.004,0.006,0.002,0.016,0.002,0.00,0.008,0.004,0.006,0.002,0.002,0.004,0.008,0.002,0.00,0.024,0.022,0.004,0.034,496
Client  22,0.006,0.004,0.008,0.020,0.008,0.006,0.030,0.020,0.004,0.004,0.002,0.004,0.004,0.024,0.004,0.022,0.006,0.004,0.002,0.006,0.024,0.004,0.022,0.004,0.002,0.028,0.006,0.002,0.026,0.024,0.020,0.020,0.024,0.028,0.028,0.002,0.004,0.00,0.006,0.00,0.018,0.030,0.026,0.002,0.006,0.002,0.014,0.002,0.00,0.030,0.002,0.018,0.002,0.006,0.002,0.00,0.004,0.038,0.022,0.00,0.002,0.020,0.002,0.004,0.004,0.032,0.028,0.004,0.004,0.006,0.004,0.002,0.004,0.012,0.004,0.002,0.010,0.006,0.004,0.004,0.002,0.004,0.024,0.026,0.008,0.008,0.004,0.006,0.018,0.002,0.002,0.006,0.008,0.006,0.00,0.004,0.016,0.008,0.00,0.00,498
Client  23,0.017,0.004,0.002,0.028,0.041,0.006,0.007,0.002,0.006,0.030,0.030,0.009,0.00,0.002,0.009,0.006,0.024,0.004,0.002,0.006,0.011,0.021,0.00,0.028,0.006,0.004,0.007,0.002,0.024,0.002,0.015,0.024,0.004,0.019,0.002,0.009,0.021,0.022,0.024,0.022,0.004,0.022,0.006,0.022,0.006,0.00,0.002,0.009,0.002,0.004,0.026,0.00,0.004,0.006,0.002,0.006,0.026,0.004,0.004,0.006,0.004,0.004,0.007,0.004,0.00,0.009,0.011,0.004,0.002,0.028,0.026,0.017,0.007,0.006,0.019,0.00,0.007,0.002,0.00,0.004,0.004,0.007,0.006,0.002,0.024,0.004,0.024,0.017,0.002,0.00,0.026,0.007,0.009,0.004,0.006,0.028,0.002,0.004,0.004,0.002,536
Client  24,0.004,0.036,0.002,0.00,0.006,0.002,0.004,0.016,0.002,0.002,0.008,0.002,0.022,0.004,0.024,0.004,0.004,0.002,0.002,0.012,0.006,0.004,0.008,0.002,0.018,0.020,0.036,0.028,0.002,0.004,0.002,0.004,0.016,0.024,0.00,0.002,0.028,0.002,0.008,0.030,0.002,0.030,0.006,0.030,0.002,0.00,0.020,0.00,0.006,0.026,0.006,0.002,0.002,0.030,0.00,0.002,0.010,0.006,0.002,0.016,0.002,0.020,0.024,0.004,0.002,0.002,0.006,0.002,0.020,0.026,0.00,0.018,0.032,0.006,0.022,0.004,0.010,0.024,0.022,0.002,0.002,0.004,0.020,0.008,0.002,0.028,0.00,0.002,0.002,0.006,0.008,0.002,0.004,0.002,0.004,0.002,0.008,0.022,0.004,0.026,502
Client  25,0.00,0.020,0.00,0.004,0.008,0.010,0.002,0.002,0.002,0.002,0.010,0.008,0.029,0.00,0.002,0.021,0.00,0.002,0.014,0.037,0.025,0.027,0.004,0.006,0.004,0.020,0.002,0.002,0.002,0.00,0.010,0.00,0.016,0.004,0.012,0.004,0.004,0.008,0.014,0.002,0.029,0.006,0.023,0.014,0.002,0.002,0.006,0.037,0.00,0.025,0.027,0.002,0.020,0.004,0.010,0.023,0.010,0.020,0.002,0.006,0.021,0.004,0.002,0.00,0.020,0.023,0.004,0.00,0.002,0.010,0.021,0.004,0.006,0.002,0.008,0.004,0.002,0.021,0.006,0.00,0.027,0.004,0.004,0.008,0.002,0.006,0.008,0.006,0.027,0.023,0.027,0.006,0.018,0.004,0.027,0.004,0.008,0.027,0.00,0.00,512
Client  26,0.00,0.018,0.006,0.006,0.002,0.004,0.004,0.016,0.008,0.031,0.010,0.006,0.002,0.004,0.004,0.018,0.006,0.002,0.027,0.006,0.00,0.018,0.002,0.010,0.00,0.006,0.031,0.004,0.010,0.002,0.018,0.006,0.027,0.002,0.002,0.004,0.025,0.027,0.006,0.033,0.004,0.031,0.008,0.027,0.025,0.006,0.018,0.00,0.002,0.025,0.029,0.023,0.004,0.006,0.004,0.004,0.002,0.006,0.004,0.006,0.002,0.00,0.008,0.004,0.006,0.004,0.002,0.008,0.00,0.021,0.002,0.020,0.004,0.002,0.002,0.002,0.004,0.002,0.006,0.002,0.006,0.023,0.020,0.016,0.006,0.002,0.008,0.004,0.008,0.002,0.025,0.027,0.006,0.004,0.00,0.018,0.025,0.021,0.021,0.014,512
Client  27,0.008,0.020,0.012,0.006,0.036,0.024,0.006,0.004,0.030,0.010,0.002,0.026,0.014,0.00,0.002,0.004,0.002,0.006,0.006,0.004,0.004,0.004,0.008,0.032,0.006,0.018,0.006,0.024,0.00,0.004,0.002,0.028,0.006,0.002,0.002,0.002,0.002,0.002,0.00,0.004,0.004,0.004,0.002,0.00,0.006,0.006,0.024,0.004,0.004,0.022,0.002,0.006,0.002,0.00,0.022,0.020,0.030,0.006,0.002,0.022,0.006,0.014,0.006,0.024,0.016,0.004,0.006,0.006,0.026,0.008,0.008,0.00,0.008,0.002,0.028,0.006,0.024,0.016,0.026,0.006,0.00,0.006,0.010,0.026,0.020,0.002,0.002,0.002,0.028,0.028,0.002,0.00,0.020,0.008,0.002,0.026,0.006,0.00,0.00,0.002,498
Client  28,0.018,0.026,0.030,0.00,0.002,0.006,0.002,0.006,0.004,0.008,0.00,0.012,0.002,0.026,0.028,0.00,0.004,0.002,0.024,0.006,0.002,0.018,0.030,0.026,0.006,0.004,0.004,0.006,0.032,0.012,0.004,0.010,0.008,0.018,0.002,0.004,0.008,0.004,0.002,0.00,0.018,0.004,0.026,0.006,0.004,0.030,0.024,0.004,0.024,0.008,0.002,0.016,0.014,0.002,0.026,0.004,0.008,0.022,0.004,0.004,0.002,0.024,0.020,0.002,0.008,0.026,0.002,0.012,0.002,0.00,0.006,0.024,0.024,0.024,0.002,0.004,0.002,0.020,0.004,0.00,0.002,0.002,0.004,0.00,0.002,0.006,0.020,0.026,0.010,0.008,0.004,0.006,0.004,0.004,0.008,0.026,0.002,0.00,0.004,0.004,503
Client  29,0.004,0.023,0.006,0.019,0.038,0.024,0.00,0.004,0.030,0.004,0.006,0.028,0.00,0.026,0.006,0.011,0.006,0.004,0.004,0.004,0.002,0.004,0.004,0.002,0.006,0.00,0.034,0.00,0.008,0.028,0.006,0.021,0.00,0.004,0.004,0.006,0.004,0.002,0.013,0.023,0.009,0.002,0.026,0.021,0.002,0.002,0.006,0.006,0.006,0.002,0.006,0.002,0.002,0.032,0.024,0.00,0.028,0.021,0.004,0.028,0.002,0.004,0.002,0.006,0.002,0.002,0.019,0.026,0.002,0.004,0.030,0.009,0.004,0.021,0.021,0.028,0.026,0.002,0.006,0.006,0.004,0.023,0.00,0.004,0.002,0.006,0.004,0.008,0.002,0.004,0.002,0.021,0.00,0.006,0.004,0.00,0.00,0.023,0.028,0.004,532
Client  30,0.006,0.002,0.002,0.006,0.002,0.021,0.006,0.019,0.004,0.004,0.031,0.008,0.002,0.004,0.004,0.023,0.006,0.029,0.006,0.040,0.004,0.004,0.008,0.011,0.006,0.002,0.00,0.006,0.029,0.023,0.021,0.021,0.017,0.002,0.004,0.00,0.006,0.025,0.008,0.006,0.004,0.008,0.00,0.004,0.025,0.004,0.019,0.023,0.002,0.002,0.008,0.00,0.013,0.010,0.008,0.004,0.00,0.008,0.004,0.019,0.006,0.006,0.013,0.004,0.019,0.033,0.017,0.006,0.002,0.027,0.002,0.008,0.00,0.025,0.004,0.034,0.00,0.002,0.002,0.023,0.002,0.011,0.006,0.002,0.021,0.004,0.017,0.006,0.008,0.036,0.034,0.006,0.00,0.010,0.002,0.002,0.004,0.002,0.004,0.006,522
Client  31,0.004,0.002,0.006,0.002,0.030,0.020,0.004,0.018,0.006,0.006,0.006,0.024,0.012,0.002,0.002,0.006,0.004,0.006,0.004,0.006,0.00,0.004,0.006,0.032,0.004,0.00,0.00,0.002,0.032,0.032,0.00,0.020,0.020,0.012,0.024,0.00,0.00,0.028,0.006,0.006,0.004,0.002,0.022,0.024,0.002,0.002,0.004,0.004,0.004,0.002,0.024,0.024,0.022,0.002,0.018,0.024,0.006,0.002,0.004,0.002,0.006,0.024,0.002,0.020,0.016,0.008,0.00,0.006,0.00,0.008,0.002,0.006,0.006,0.006,0.006,0.00,0.030,0.018,0.012,0.002,0.008,0.00,0.004,0.022,0.00,0.008,0.006,0.004,0.026,0.026,0.002,0.004,0.012,0.004,0.004,0.026,0.004,0.004,0.034,0.028,500
