Class frequencies:
client,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13,class14,class15,class16,class17,class18,class19,class20,class21,class22,class23,class24,class25,class26,class27,class28,class29,class30,class31,class32,class33,class34,class35,class36,class37,class38,class39,class40,class41,class42,class43,class44,class45,class46,class47,class48,class49,class50,class51,class52,class53,class54,class55,class56,class57,class58,class59,class60,class61,class62,class63,class64,class65,class66,class67,class68,class69,class70,class71,class72,class73,class74,class75,class76,class77,class78,class79,class80,class81,class82,class83,class84,class85,class86,class87,class88,class89,class90,class91,class92,class93,class94,class95,class96,class97,class98,class99,Amount
Client  10,0.00,0.024,0.019,0.017,0.011,0.00,0.00,0.00,0.00,0.00,0.012,0.012,0.014,0.011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.009,0.007,0.00,0.00,0.016,0.027,0.008,0.00,0.008,0.008,0.00,0.020,0.014,0.018,0.00,0.00,0.014,0.040,0.00,0.00,0.00,0.013,0.011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.016,0.009,0.00,0.023,0.023,0.012,0.00,0.035,0.011,0.00,0.00,0.00,0.013,0.024,0.00,0.00,0.00,0.034,0.010,0.022,0.005,0.102,0.070,0.00,0.014,0.007,0.00,0.00,0.009,0.00,0.013,0.023,0.025,0.026,0.00,0.013,0.011,0.031,0.008,0.012,0.007,0.00,0.016,0.00,0.012,0.009,0.014,0.010,2914
Client  11,0.00,0.00,0.017,0.012,0.00,0.015,0.00,0.00,0.00,0.019,0.00,0.028,0.012,0.011,0.015,0.00,0.011,0.009,0.00,0.00,0.00,0.00,0.013,0.032,0.014,0.00,0.00,0.018,0.007,0.00,0.010,0.008,0.00,0.00,0.00,0.032,0.037,0.011,0.00,0.00,0.00,0.024,0.017,0.00,0.00,0.00,0.015,0.011,0.013,0.009,0.00,0.00,0.00,0.019,0.015,0.00,0.00,0.025,0.015,0.00,0.00,0.023,0.018,0.00,0.00,0.00,0.018,0.016,0.00,0.00,0.012,0.010,0.024,0.016,0.00,0.00,0.015,0.011,0.00,0.00,0.043,0.041,0.027,0.010,0.017,0.032,0.019,0.00,0.015,0.010,0.00,0.00,0.015,0.036,0.015,0.039,0.029,0.00,0.00,0.00,2475
Client  12,0.00,0.00,0.016,0.013,0.00,0.00,0.024,0.017,0.00,0.00,0.011,0.024,0.036,0.024,0.026,0.00,0.013,0.008,0.023,0.011,0.00,0.019,0.019,0.009,0.00,0.00,0.021,0.013,0.015,0.011,0.00,0.00,0.00,0.00,0.00,0.00,0.019,0.031,0.031,0.016,0.024,0.041,0.037,0.013,0.00,0.00,0.015,0.011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.039,0.029,0.00,0.00,0.00,0.014,0.009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.022,0.012,0.00,0.017,0.012,0.00,0.00,0.00,0.00,0.00,0.025,0.00,0.014,0.015,0.043,0.00,0.00,0.014,0.011,0.00,0.018,0.015,0.034,0.035,0.034,2453
Client  13,0.017,0.014,0.00,0.00,0.00,0.00,0.00,0.016,0.037,0.015,0.011,0.027,0.016,0.017,0.026,0.00,0.015,0.007,0.021,0.015,0.00,0.00,0.014,0.006,0.00,0.016,0.00,0.019,0.027,0.028,0.011,0.009,0.014,0.013,0.00,0.032,0.040,0.014,0.00,0.00,0.023,0.020,0.00,0.00,0.00,0.023,0.013,0.014,0.017,0.039,0.027,0.017,0.018,0.013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.024,0.020,0.015,0.009,0.00,0.00,0.00,0.00,0.00,0.014,0.010,0.00,0.00,0.00,0.020,0.016,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.036,0.018,0.00,0.00,0.00,0.013,0.016,0.008,0.00,0.018,0.00,0.00,0.026,0.017,0.00,2296
Client  14,0.029,0.00,0.00,0.00,0.043,0.013,0.014,0.00,0.00,0.00,0.027,0.011,0.019,0.011,0.020,0.013,0.013,0.034,0.017,0.022,0.00,0.00,0.00,0.029,0.014,0.021,0.015,0.018,0.024,0.012,0.009,0.010,0.00,0.025,0.018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.021,0.015,0.00,0.00,0.00,0.00,0.015,0.009,0.00,0.00,0.018,0.012,0.00,0.00,0.025,0.042,0.018,0.00,0.012,0.00,0.00,0.00,0.018,0.00,0.021,0.015,0.00,0.00,0.00,0.00,0.026,0.017,0.00,0.021,0.014,0.015,0.023,0.016,0.00,0.023,0.012,0.00,0.00,0.00,0.019,0.032,0.025,0.011,0.00,0.00,0.016,0.010,0.00,0.00,0.00,0.00,0.00,0.00,2339
Client  15,0.022,0.00,0.015,0.029,0.048,0.015,0.007,0.00,0.00,0.00,0.00,0.00,0.016,0.009,0.00,0.023,0.018,0.007,0.018,0.030,0.014,0.015,0.010,0.00,0.016,0.00,0.00,0.00,0.00,0.00,0.009,0.042,0.025,0.020,0.015,0.00,0.00,0.00,0.00,0.00,0.012,0.00,0.00,0.014,0.034,0.00,0.00,0.00,0.00,0.00,0.021,0.015,0.00,0.00,0.00,0.022,0.00,0.00,0.034,0.062,0.017,0.035,0.040,0.017,0.00,0.00,0.00,0.00,0.015,0.010,0.014,0.00,0.00,0.00,0.016,0.015,0.015,0.020,0.007,0.021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.051,0.036,0.009,0.00,0.022,2801
Client  16,0.00,0.00,0.00,0.021,0.013,0.031,0.009,0.015,0.032,0.033,0.00,0.00,0.00,0.00,0.00,0.00,0.010,0.010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.015,0.010,0.00,0.031,0.005,0.00,0.026,0.047,0.020,0.00,0.019,0.033,0.045,0.023,0.017,0.021,0.029,0.012,0.00,0.016,0.009,0.011,0.011,0.008,0.017,0.023,0.00,0.025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.016,0.006,0.028,0.00,0.029,0.021,0.039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.012,0.029,0.010,0.00,0.021,0.029,0.009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.014,0.008,0.00,0.00,0.014,0.00,0.027,0.013,0.027,2481
Client  17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.016,0.010,0.00,0.017,0.008,0.015,0.011,0.00,0.00,0.00,0.020,0.034,0.011,0.00,0.00,0.00,0.00,0.00,0.012,0.00,0.013,0.022,0.027,0.00,0.00,0.015,0.008,0.00,0.017,0.014,0.031,0.011,0.028,0.00,0.00,0.00,0.00,0.00,0.00,0.015,0.008,0.00,0.00,0.010,0.023,0.028,0.010,0.020,0.025,0.038,0.018,0.00,0.00,0.029,0.013,0.00,0.013,0.019,0.00,0.00,0.00,0.00,0.00,0.010,0.017,0.010,0.00,0.00,0.00,0.00,0.00,0.014,0.011,0.027,0.018,0.00,0.015,0.010,0.00,0.00,0.00,0.00,0.00,0.110,0.082,0.023,0.028,0.016,0.00,0.00,0.00,0.00,0.00,2783
Client  18,0.00,0.00,0.00,0.00,0.00,0.016,0.011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.028,0.009,0.00,0.022,0.034,0.00,0.00,0.013,0.006,0.00,0.015,0.00,0.016,0.026,0.030,0.011,0.048,0.046,0.009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.018,0.012,0.049,0.017,0.00,0.012,0.039,0.00,0.024,0.037,0.010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.029,0.024,0.00,0.00,0.00,0.00,0.00,0.00,0.014,0.020,0.010,0.00,0.00,0.014,0.016,0.010,0.00,0.028,0.00,0.00,0.00,0.020,0.010,0.00,0.015,0.015,0.013,0.013,0.00,0.014,0.009,0.026,0.016,0.042,0.042,0.012,0.018,0.011,2380
Client  19,0.016,0.041,0.023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.009,0.026,0.015,0.00,0.016,0.029,0.020,0.032,0.015,0.020,0.00,0.017,0.024,0.006,0.00,0.00,0.018,0.016,0.00,0.00,0.016,0.00,0.013,0.012,0.035,0.00,0.016,0.013,0.00,0.00,0.043,0.016,0.020,0.014,0.022,0.026,0.015,0.00,0.014,0.008,0.00,0.024,0.017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.013,0.009,0.038,0.029,0.00,0.00,0.00,0.00,0.010,0.011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.013,0.012,0.00,0.00,0.017,0.012,0.015,0.011,0.008,0.00,0.00,0.021,0.041,0.00,0.00,0.024,0.035,0.011,2449
